,openPrice,highestPrice,lowestPrice,closePrice,turnoverVol,label
1174,84.7,85.44,84.6,84.97,3999200,86.72
1175,84.9,86.51,84.88,85.86,5484700,86.37
1176,85.86,86.79,85.86,86.44,4419000,86.12
1177,86.43,87,86.25,86.76,3731400,85.74
1178,87,87.28,86.08,86.49,4647300,85.7
1179,86.6,86.88,86.15,86.72,4011200,85.72
1180,85.94,86.5,85.89,86.37,4532000,84.31
1181,86.2,86.96,85.93,86.12,3065200,83.88
1182,86.4,86.5,85.44,85.74,6107100,84.43
1183,85.4,86.43,85.4,85.7,4350500,84.16
1184,85.7,86.11,85.34,85.72,4049500,84.48
1185,85.35,85.44,84.17,84.31,5012300,84.98
1186,84.04,84.27,83.24,83.88,4714700,85.74
1187,83.8,84.74,83.78,84.43,4883400,86.72
1188,84.1,84.44,83.98,84.16,4558600,87.16
1189,84.35,84.65,83.88,84.48,3813000,87.32
1190,84.48,84.98,84.15,84.98,3998200,88.04
1191,85.14,85.98,85.01,85.74,4998900,87.42
1192,85.95,86.98,85.88,86.72,4507400,86.71
1193,87,88.1,86.72,87.16,4869400,86.63
1194,87.95,88.03,87.13,87.32,5123600,86
1195,87.14,88.1,87.1,88.04,3965500,84.98
1196,88.04,88.1,87.4,87.42,3056800,84.78
1197,87.43,87.91,86.51,86.71,4071300,84.85
1198,86.77,87.2,86.27,86.63,2872100,85.92
1199,86.02,86.2,85.58,86,4620200,89.73
1200,86.26,86.48,84.43,84.98,6640100,88.82
1201,84.75,84.98,84.3,84.78,4230500,88.1
1202,84.78,85.25,84.6,84.85,5920100,87.39
1203,84.3,86.15,84.29,85.92,6299100,88.43
1204,88.45,89.73,88.45,89.73,13824900,89
1205,88.45,89.19,88.29,88.82,6632200,90
1206,88.4,88.76,87.66,88.1,6071800,89.5
1207,88.22,88.45,87.29,87.39,5688700,89.75
1208,87.36,88.9,87.31,88.43,5504800,90.11
1209,88.33,89.57,88.25,89,6970300,90.47
1210,88.58,90.27,88.5,90,5999400,91.2
1211,89.8,90.24,89.43,89.5,3991300,92.38
1212,89.4,89.9,88.95,89.75,4513800,93.28
1213,89.33,90.6,89.23,90.11,4674900,93.37
1214,89.55,91.22,89.5,90.47,5362300,93.37
1215,91.25,91.9,90.97,91.2,6546900,93.61
1216,91.05,92.7,90.82,92.38,6600700,94.79
1217,92.4,93.52,92.4,93.28,6505600,95.32
1218,92.5,93.7,92.5,93.37,4755800,95.92
1219,93,93.95,93,93.37,4444800,94.89
1220,92.92,94.3,92.92,93.61,6056300,95.46
1221,93.6,95.22,93.54,94.79,7421100,95.1
1222,94.66,95.5,94.56,95.32,4800300,94.45
1223,95.08,96,94.8,95.92,4809200,95.11
1224,95.25,95.5,94.65,94.89,5500400,95.28
1225,95.3,96.63,95.3,95.46,6223900,95.46
1226,95.36,95.7,95.03,95.1,4638800,94.72
1227,94.95,95.16,94.25,94.45,5633600,95.5
1228,94.3,95.4,94.16,95.11,5804900,94.24
1229,94.7,95.37,94.55,95.28,5243200,95.88
1230,95.04,95.79,95.038,95.46,3750600,95.76
1231,95.05,95.38,94.58,94.72,2204300,97.08
1232,94.94,96.38,94.94,95.5,5689000,97.67
1233,95.15,95.65,94.24,94.24,5843400,96.1
1234,94.5,96.07,94.47,95.88,5640600,96.65
1235,95.65,96.78,95.49,95.76,4955200,97.51
1236,96.55,97.63,96.55,97.08,7018300,97.99
1237,96.88,97.9,96.65,97.67,4994800,96.45
1238,97.7,98.25,95.99,96.1,6464600,97.31
1239,96.43,97.35,95.77,96.65,5256100,97.33
1240,96.2,97.6,95.71,97.51,5710600,97.45
1241,96.1,97.99,96.1,97.99,4188300,96.2
1242,96.85,97.2,96.08,96.45,4790100,96.55
1243,96.3,97.7,96.288,97.31,4489000,97.02
1244,96.92,97.7,96.81,97.33,3880600,97.61
1245,96.8,98.15,96.8,97.45,5593500,97.72
1246,97,98,96.2,96.2,8853100,97.5
1247,96.35,97.57,96.35,96.55,4677200,98.3
1248,96.59,97.15,96.51,97.02,4836700,98.18
1249,97.35,97.98,97.29,97.61,4906700,98.3
1250,97.5,98,97.5,97.72,3515000,98.58
1251,97.69,97.97,97.38,97.5,3252700,97.75
1252,97.4,98.55,97.37,98.3,4328000,96.7
1253,97.81,98.47,97.8,98.18,3261800,96.5
1254,98.1,99,98.07,98.3,3787100,96.2
1255,98.6,98.91,98.49,98.58,2771300,95.78
1256,98.97,99.1,97.25,97.75,5294500,95.68
1257,97.74,98.42,96.52,96.7,5579000,95
1258,96.6,97.83,96.4,96.5,5645200,95.21
1259,96.54,96.98,96.05,96.2,4367800,94.45
1260,96.5,96.8,95.47,95.78,6198800,94.1
1261,95.78,96.09,95.24,95.68,4600100,94.9
1262,95.68,95.79,94.71,95,4688400,93.1
1263,95,95.28,94.06,95.21,5149500,93
1264,95.39,96.2,93.7,94.45,5322100,92.38
1265,94.01,94.25,93.55,94.1,5449200,91.79
1266,93.65,95.21,93.62,94.9,8138300,92.19
1267,94.95,95.15,92.93,93.1,7338200,91.95
1268,92.61,93.84,92.6,93,5677200,91.98
1269,93,93.3,92.23,92.38,6940800,92.89
1270,92.7,92.85,91.76,91.79,6430100,93.42
1271,91.98,92.59,91.95,92.19,5053300,93.86
1272,92.3,92.87,91.94,91.95,4886600,94.3
1273,91.5,92.22,91.44,91.98,4684300,93.54
1274,92.68,93.59,92.48,92.89,5948200,94.51
1275,93.65,93.95,93.05,93.42,4724800,94.53
1276,93.67,94,93.37,93.86,3551700,94.13
1277,93.78,94.35,93.63,94.3,3538400,92.7
1278,93.87,93.94,93.06,93.54,3788700,92.76
1279,93.01,94.74,93,94.51,3807400,93.3
1280,94.35,94.9,94.33,94.53,2814200,93.57
1281,94.28,94.64,94.13,94.13,3537600,94.33
1282,94.14,94.83,92.54,92.7,5626600,94.62
1283,92.95,93.1,92.3,92.76,4825700,93.75
1284,92.7,93.97,92.5,93.3,4218100,93.27
1285,93.16,94.02,93.16,93.57,2867700,92.32
1286,93.5,94.67,93.48,94.33,4147000,92.1
1287,94.23,94.97,94.2,94.62,4126600,92.64
1288,94.5,94.76,93.74,93.75,4069800,92.8
1289,93.75,94.25,92.55,93.27,4134200,92.58
1290,92.67,93.5,92.23,92.32,4713500,93.3
1291,92.29,92.44,91.55,92.1,5562400,92.92
1292,91.98,93.09,91.85,92.64,4152300,92.41
1293,92.35,92.8,92.29,92.8,4076700,92.37
1294,92.53,92.76,92.41,92.58,4948900,91.6
1295,92.64,93.43,92.59,93.3,3756300,92.13
1296,92.75,93.73,92.75,92.92,4387400,92.35
1297,93.15,93.21,92.2,92.41,4028400,92.41
1298,92.94,93.18,92.36,92.37,4740300,91.51
1299,92.35,92.51,91.59,91.6,7032300,91.9
1300,91.7,92.56,91.7,92.13,5086300,91.38
1301,92.02,93,92.01,92.35,4502100,90.65
1302,92.35,92.8,92.09,92.41,3414700,89.86
1303,92.25,92.41,91.2,91.51,4473500,89.28
1304,91.5,92.04,91.5,91.9,3922400,89.51
1305,92,92.27,91.2,91.38,3622000,89.5
1306,90.74,91.4,90.25,90.65,5058300,90.52
1307,90.49,90.68,89.7,89.86,5559900,90.7
1308,89.86,89.9,89.09,89.28,7425900,91.04
1309,89.42,90.28,89.27,89.51,4392600,90.6
1310,89.61,90.34,89.26,89.5,4410800,90.68
1311,89.97,91.17,89.82,90.52,5385700,91.38
1312,90.8,91.55,90.7,90.7,4405500,90.44
1313,90.71,91.63,90.62,91.04,4085800,90.32
1314,90.74,91.07,90.18,90.6,5862300,89.57
1315,90.32,90.88,90.32,90.68,5168100,89
1316,90.46,91.41,90.22,91.38,4417200,88.44
1317,91.49,91.76,90.04,90.44,5733700,87.6
1318,90.08,90.62,89.773,90.32,3735300,86.2
1319,90.23,90.33,89.26,89.57,4568200,85.75
1320,89.05,89.38,88.706,89,7836800,84.57
1321,89,89.2,88.1,88.44,6376500,83.64
1322,88.28,88.46,87.5,87.6,5126100,76.7
1323,87.35,87.56,86.09,86.2,8124200,76.65
1324,85.9,86.24,85.17,85.75,8212400,75.48
1325,85.76,85.972,84.24,84.57,7070600,72.01
1326,84.63,85.41,83.47,83.64,9979000,74.03
1327,79.49,79.66,76.33,76.7,27859000,74.21
1328,77.15,77.75,76.14,76.65,13084600,74.61
1329,76.98,77.2,75.25,75.48,9239500,75.43
1330,75.48,75.87,71.85,72.01,20257200,77.05
1331,72.99,74.1,72.8,74.03,16155500,75.91
1332,74.05,74.7,73.26,74.21,10983200,76.38
1333,75.24,75.72,74.05,74.61,10167300,76.51
1334,74.68,76.98,74.65,75.43,12482100,76.47
1335,75.69,77.18,75.5,77.05,11611600,77.08
1336,77.05,77.11,75.65,75.91,8157800,75.5
1337,77.05,77.08,75.91,76.38,8071600,75.25
1338,76.88,77.29,76.03,76.51,6897400,74.98
1339,76.78,76.96,75.93,76.47,5832000,73.3
1340,76.6,77.2,76.5,77.08,5437800,73.28
1341,78,78.11,75.33,75.5,12356200,72.62
1342,75.56,75.92,74.97,75.25,7446800,73.16
1343,75.26,75.46,74.71,74.98,5573200,74.34
1344,74.75,74.76,73.04,73.3,7967500,74.29
1345,73.63,73.69,72.51,73.28,6915700,76.36
1346,73.53,73.8,72.5,72.62,6058200,77.16
1347,72.53,73.86,72.52,73.16,7138300,76.41
1348,73.09,74.49,73.09,74.34,5404900,76.51
1349,73.93,74.43,73.33,74.29,5132400,75.81
1350,75,76.816,74.69,76.36,10222900,76
1351,76.5,77.64,76.37,77.16,7028000,77.14
1352,77.28,77.28,76.36,76.41,6319200,77.1
1353,76.3,76.95,76,76.51,4698900,75.55
1354,76.14,76.51,75.56,75.81,5657700,76.84
1355,75.42,76.03,75.17,76,5453600,77.35
1356,76.45,77.41,76.29,77.14,5815100,75.79
1357,77.11,77.24,76.53,77.1,3082400,75
1358,76.6,77.41,75.5,75.55,6204500,75.04
1359,75.57,77.5,75.57,76.84,7447000,74.8
1360,76.75,77.39,76.68,77.35,3994200,74.93
1361,77.06,77.1,75.74,75.79,6116000,74.77
1362,75.8,75.9,74.92,75,5966900,75.05
1363,75,76.09,75,75.04,5181200,74.89
1364,75.15,75.4,74.63,74.8,4240200,76.3
1365,74.58,75.47,74.23,74.93,4411700,77.05
1366,74.25,75.05,74.1,74.77,4836300,76.39
1367,74.5,75.93,74.45,75.05,5692400,76.55
1368,75.05,75.43,74.73,74.89,4310100,76.41
1369,75.7,76.5,75.15,76.3,7096600,77.23
1370,76.4,77.25,76.31,77.05,7592800,75.41
1371,77.7,77.73,76.38,76.39,8324600,74.01
1372,76.03,76.98,75.57,76.55,3737500,73.88
1373,76.7,77,76.11,76.41,5238900,75.3
1374,76.83,77.49,76.67,77.23,5616200,74.73
1375,76.81,76.97,75.06,75.41,7593700,74.2
1376,75.17,75.4,74,74.01,10638300,74.67
1377,74.01,74.77,73.5,73.88,6503600,74.79
1378,73.83,75.3,73.45,75.3,8188800,75.81
1379,75.26,75.68,74.62,74.73,5464300,77.38
1380,74.8,75.49,74.07,74.2,6029900,79.3
1381,74.3,75.33,74.3,74.67,4321100,78.96
1382,74.38,74.97,74.16,74.79,5160900,80.04
1383,74.8,76.15,74.4,75.81,7966400,81.45
1384,75.15,77.53,75,77.38,10751500,82.42
1385,77.38,79.52,77.14,79.3,13298300,82.38
1386,79.4,79.52,78.52,78.96,7082900,81.81
1387,79.2,80.49,79.18,80.04,10597200,83.7
1388,81.16,81.75,81.16,81.45,10876100,84.6
1389,82,82.67,82,82.42,8473900,84.4
1390,82.43,82.75,81.52,82.38,7561600,84.44
1391,81.99,83.94,81.68,81.81,7953600,84.2
1392,84.72,85.11,83.7,83.7,13984200,84.12
1393,83.2,84.96,82.99,84.6,9119500,83.87
1394,84.6,84.95,83.4,84.4,8261800,83.8
1395,83.98,84.63,83.86,84.44,4566400,83.46
1396,83.98,84.52,83.92,84.2,4421600,83.43
1397,84.15,84.35,83.85,84.12,4490200,83.31
1398,83.8,84.13,82.81,83.87,4759500,84.06
1399,83.55,83.97,83.27,83.8,6112200,83.12
1400,83.3,83.95,83.22,83.46,4186700,83.36
1401,83,83.85,82.85,83.43,3656600,83.36
1402,83.27,83.86,83.04,83.31,5378400,83.5
1403,83.31,84.2,83.11,84.06,4150800,82.02
1404,83.75,83.89,82.98,83.12,4949000,82.66
1405,82.75,83.74,82.73,83.36,3596500,82.19
1406,83.41,83.89,83.02,83.36,4122500,82.5
1407,83.4,83.95,82.94,83.5,3787700,81.3
1408,83.65,84.01,81.97,82.02,5373900,81.3
1409,81.93,82.75,81.62,82.66,4505000,81.15
1410,82.15,82.58,82.057,82.19,4365100,82.76
1411,81.9,82.94,81.61,82.5,3395200,82.6
1412,82.07,82.43,81.09,81.3,4395200,82.03
1413,81.4,81.94,80.84,81.3,4392000,81.32
1414,81.1,82,80.8,81.15,3697200,81.1
1415,81.36,83.3,81.16,82.76,6474600,80.38
1416,82.75,83.35,81.85,82.6,5133200,81.34
1417,82.7,83.14,81.6,82.03,3947900,80.54
1418,81.53,82.4,81.23,81.32,4381400,80.62
1419,81.45,81.45,80.72,81.1,3587200,79.54
1420,80.81,81.02,80.26,80.38,4996500,79.46
1421,80,81.75,79.9,81.34,3986800,81.02
1422,81,81,79.98,80.54,5672800,80.98
1423,80.35,80.79,79.87,80.62,4967600,80.8
1424,80.16,80.32,79.34,79.54,6320600,81.44
1425,79.5,80.01,79.46,79.46,3678100,81.48
1426,79.7,81.19,79.7,81.02,6273800,80.75
1427,80.7,81.13,80.32,80.98,4106200,80.48
1428,81.28,81.52,80.5,80.8,4268600,80.01
1429,80.86,81.49,80.52,81.44,3981000,80.33
1430,81.03,82.11,81,81.48,3688500,79.43
1431,81.49,81.49,80.52,80.75,4596000,78.7
1432,80.75,81.4,80.42,80.48,3887600,77.56
1433,80.43,80.65,79.67,80.01,4780200,78.21
1434,80.38,80.5,79.83,80.33,7389900,78
1435,79.74,79.98,79.01,79.43,5098500,77.41
1436,79.27,79.65,78.63,78.7,6754400,77.99
1437,78,78.46,77.37,77.56,6856800,79.5
1438,77.56,78.5,77.3,78.21,6606800,80.36
1439,77.7,78.11,77.5,78,5430300,80.22
1440,78.31,78.41,76.93,77.41,5413700,80.45
1441,77.17,78.6,77.16,77.99,5457400,80.11
1442,78.06,79.73,78.06,79.5,7210300,79.82
1443,79.25,80.55,78.87,80.36,5891200,79.7
1444,80.02,80.5,79.97,80.22,5527900,80.5
1445,80.22,80.6,79.5,80.45,5261300,81.25
1446,80.65,81.47,79.93,80.11,6170000,83.19
1447,80.11,80.68,79.56,79.82,4928100,82.19
1448,79.82,80.27,78.7,79.7,7728000,82.2
1449,80.25,81.12,80.09,80.5,6077800,82.35
1450,81.24,82.1,81.08,81.25,7852600,82.59
1451,82.25,83.52,81.97,83.19,9564400,83.48
1452,82.75,82.93,81.95,82.19,7212000,84.17
1453,81.7,83.2,81.7,82.2,5517200,83.17
1454,82.6,82.71,81.6,82.35,5283500,83.33
1455,82.36,82.99,81.93,82.59,6790400,83.47
1456,84.33,84.6,83.35,83.48,12015000,83.36
1457,82.41,84.2,82.38,84.17,7230100,82.89
1458,84,84.19,82.88,83.17,5506800,82.31
1459,83.08,84,82.91,83.33,5846500,81.42
1460,83.15,83.61,82.6,83.47,5481200,81.88
1461,83.08,83.95,82.71,83.36,5392100,81.59
1462,82.97,83.87,82.72,82.89,4184400,81.06
1463,82.53,82.93,82.25,82.31,3706500,82.87
1464,82.32,82.43,80.5,81.42,6845800,83
1465,81.51,82.3,81.3,81.88,6981100,83.61
1466,81.85,82.15,81.29,81.59,5474700,83.15
1467,81.2,81.89,80.64,81.06,6446300,82.84
1468,81.55,83.03,81.31,82.87,7642800,83.99
1469,82.91,83.3,82.645,83,3797700,84.55
1470,83.1,83.85,83.07,83.61,4442700,84.36
1471,83.41,83.9,83.11,83.15,3520400,85.53
1472,82.71,83.33,82.49,82.84,3906300,86.54
1473,82.7,84.3,82.3,83.99,4579500,86.89
1474,84.2,84.84,84.15,84.55,4778500,87.77
1475,84.25,85,84.11,84.36,3761000,87.29
1476,84.03,85.9,84.03,85.53,6819400,87.99
1477,85.45,86.58,85.39,86.54,6507000,88.8
1478,86.18,86.98,85.76,86.89,5280500,88.8
1479,88,88,87.17,87.77,7868100,89.11
1480,87.6,87.87,87.01,87.29,4604900,89.1
1481,86.88,88.08,86.88,87.99,5726400,88.9
1482,88.12,89.39,87.95,88.8,5320900,89.21
1483,88.95,89.32,88.62,88.8,2124100,88.65
1484,88.8,89.43,88.75,89.11,5164000,88.43
1485,89.18,89.94,89.02,89.1,5070300,89.14
1486,89.05,89.64,88.73,88.9,5539300,88.72
1487,89.15,89.74,89.05,89.21,4567200,87.5
1488,89,89.15,88.36,88.65,4532500,86.97
1489,88.4,88.65,87.71,88.43,3945700,85.96
1490,88.56,89.84,88.56,89.14,4798100,83.71
1491,89,89.92,88.45,88.72,5190400,83.13
1492,88.57,88.91,86.67,87.5,5694900,83.53
1493,86.8,87.1,86.33,86.97,6450900,83.37
1494,87.01,87.35,85.76,85.96,6014600,82.76
1495,84.5,84.9,83.5,83.71,12370000,82.48
1496,83.65,83.95,82.95,83.13,7064900,83.12
1497,82.88,83.63,82.75,83.53,6102100,83.22
1498,83.89,84,83,83.37,6790100,83.48
1499,83.23,83.6,82.65,82.76,4975300,82.99
1500,82.95,83.1,82.06,82.48,5228900,83.04
1501,82.46,84,82.46,83.12,6792200,82.4
1502,82.61,83.23,82.3,83.22,6508000,82.2
1503,84,84.2,83.39,83.48,3615700,82.06
1504,83.48,84.5,82.89,82.99,4376600,81.95
1505,83.1,83.57,82.8,83.04,3816100,82.5
1506,82.8,83.06,82.22,82.4,3828800,84.95
1507,81.85,82.49,81.56,82.2,5440500,83.73
1508,82.45,82.55,80.81,82.06,11712800,84.07
1509,82.2,82.5,81.33,81.95,9779100,84.17
1510,81.4,82.9,80.999,82.5,7130800,83.57
1511,83.95,85.03,83.41,84.95,8021900,83.17
1512,83.9,84.25,83.38,83.73,6829000,83.16
1513,83.15,84.12,83.12,84.07,5527000,83.8
1514,84.37,84.81,83.4,84.17,5762400,83.09
1515,83.82,83.96,83.4,83.57,4654700,81.36
1516,83,83.45,82.5,83.17,6717700,81.41
1517,82.8,83.16,82.8,83.16,8761700,80.85
1518,84,84.7,83.52,83.8,10966100,80.91
1519,84.14,84.39,83.02,83.09,6483200,80.72
1520,83.04,83.05,81.25,81.36,8549200,81.02
1521,81.33,81.92,80.92,81.41,5924100,81.63
1522,81.39,82.15,80.8,80.85,5884100,81.3
1523,81.05,81.62,80.61,80.91,6327800,81.94
1524,81.5,81.65,80.59,80.72,7327300,81.23
1525,80.75,81.77,80.75,81.02,6052100,79.97
1526,80.21,81.81,80.21,81.63,5105600,79.51
1527,81.5,82,81.17,81.3,6569600,79.85
1528,80.9,82.24,80.65,81.94,5406800,80.8
1529,81.45,81.59,80.9,81.23,5765600,80.4
1530,80.55,80.77,79.72,79.97,9572800,81.33
1531,79.94,79.95,78.93,79.51,9566400,80.44
1532,79.5,80.19,79.3,79.85,5189800,81.09
1533,80.8,80.9,80.24,80.8,4787100,80.85
1534,80.4,80.8,79.5,80.4,7111000,80.91
1535,80.4,81.46,80.2,81.33,5351600,80.71
1536,81.33,81.91,80.18,80.44,5257400,80.5
1537,80.55,81.45,80.35,81.09,6062000,81.35
1538,80.86,81.5,80.5,80.85,5003400,81.34
1539,80.68,80.91,80.13,80.91,5290500,80.1
1540,80.91,81.03,80.13,80.71,5096600,80.63
1541,80.1,80.75,79.97,80.5,5537100,80.24
1542,80,81.65,79.97,81.35,5238200,80.81
1543,81.2,81.34,80.2,81.34,4979900,79.94
1544,80.65,80.65,79.85,80.1,3784400,79.96
1545,79.97,80.89,79.95,80.63,3730100,80
1546,80.1,80.55,79.71,80.24,5616900,80.29
1547,80.2,80.81,79.9,80.81,5211600,81.14
1548,79.55,80.21,79.54,79.94,4310700,81.02
1549,79.51,80.83,79.51,79.96,4249000,81.57
1550,79.91,80.64,79.9,80,4683700,81.93
1551,80.01,80.79,79.86,80.29,4185000,82.88
1552,80.25,81.6,80.25,81.14,5509200,83.38
1553,81.26,81.98,80.8,81.02,4245000,82.87
1554,81.03,82.25,81.03,81.57,4782900,83.3
1555,81.56,82.4,81.45,81.93,4571400,83.58
1556,81.51,82.99,81.47,82.88,4513400,83.81
1557,82.65,83.76,82.64,83.38,5352100,84.45
1558,83.43,83.72,82.61,82.87,4296700,83.2
1559,83.35,83.41,82.82,83.3,6407900,83.36
1560,83.11,83.75,82.99,83.58,3839800,83.08
1561,83.82,84.99,83.58,83.81,6753600,82.43
1562,83.35,84.68,83.35,84.45,4963700,83.13
1563,84.23,84.27,82.93,83.2,5091500,83.2
1564,82.99,83.72,82.99,83.36,4186600,82.47
1565,82.98,83.26,82.58,83.08,3850300,83.06
1566,82.86,83.39,82.29,82.43,4496900,83.45
1567,82.2,83.55,82.2,83.13,4288300,84.17
1568,82.88,83.7,82.83,83.2,4437400,83.81
1569,82.95,83.6,82.29,82.47,5798100,82.48
1570,82.72,83.59,82.65,83.06,4066700,82.1
1571,83.05,83.78,82.8,83.45,3851100,81.16
1572,83.33,84.45,83.32,84.17,5512800,80.75
1573,83.7,84.32,83.36,83.81,4876600,81.98
1574,83.6,83.8,82.44,82.48,5334400,81.64
1575,82.27,82.74,82,82.1,3596600,83.31
1576,81.83,82.06,80.75,81.16,5959100,81.86
1577,81.1,81.37,80.63,80.75,3583400,82.02
1578,81.18,82.6,81.12,81.98,4766700,81.66
1579,81.92,82.92,81.4,81.64,4632800,82.11
1580,81.89,83.53,81.7,83.31,7668400,82.67
1581,83.95,84,81.26,81.86,10554000,83.35
1582,81.65,82.85,81.64,82.02,6231500,83.88
1583,82.49,82.5,81.38,81.66,6015300,82.34
1584,81.3,82.41,81.1,82.11,5698300,82.23
1585,81.95,82.9,81.6,82.67,6828300,82.42
1586,82.84,83.48,82.71,83.35,6398800,82.7
1587,82.7,84.4,82.7,83.88,7927000,82.43
1588,83.51,83.62,81.98,82.34,8099700,83.28
1589,82.59,83.31,82.1,82.23,5534300,82.89
1590,82.11,82.74,82,82.42,4250500,83.23
1591,82.54,83.29,82.45,82.7,5418400,82.9
1592,82.87,83.09,82.4,82.43,3965100,82.46
1593,82.95,83.34,82.7,83.28,4436800,82.39
1594,82.6,83.22,82.3,82.89,3822400,82.89
1595,82.49,83.29,82.405,83.23,3820000,82.16
1596,82.9,83.33,82.6,82.9,3403800,81.27
1597,82.65,83.09,82.45,82.46,5251500,80.66
1598,82.47,83.69,82.3,82.39,5678900,80.28
1599,81.8,83.15,81.8,82.89,5760100,80.02
1600,83,83.25,82.07,82.16,4281100,79.83
1601,81.75,82.2117,81.02,81.27,5848100,79.78
1602,80.5,81.35,80.03,80.66,5378000,80.14
1603,80.86,81,79.51,80.28,6981300,80.75
1604,79.83,80.34,79.4,80.02,6150200,80.16
1605,80.25,81.3,79.64,79.83,4967800,79.9
1606,79.35,80.04,79.06,79.78,7368600,80.69
1607,79.89,80.18,79.65,80.14,3992000,79.52
1608,80.16,80.86,79.7,80.75,3527400,79.06
1609,80.35,80.96,80.15,80.16,4780200,79.76
1610,80.15,80.83,79.61,79.9,6067200,79.15
1611,79.89,80.87,79.81,80.69,4726100,77.03
1612,80.5,80.56,79.15,79.52,7040400,77.63
1613,79.1,80.04,79.01,79.06,5520500,77.02
1614,79.06,79.9,78.5,79.76,7147800,76.93
1615,79.78,80.74,79.12,79.15,7784900,77.71
1616,78.55,79.58,76.75,77.03,13421900,78.56
1617,77.24,78.1,77.05,77.63,6135400,77.95
1618,77.63,78.09,77.01,77.02,4909900,77.67
1619,77.14,77.93,76.82,76.93,7301800,77.99
1620,76.93,77.85,76.93,77.71,6017300,78.3
1621,77.85,78.78,76.95,78.56,6163200,77.19
1622,78.44,78.53,77.57,77.95,8005200,77.1
1623,77.9,78.3,77.34,77.67,5201700,77.15
1624,77.84,78.3,77.25,77.99,5636300,76.63
1625,77.99,78.56,77.98,78.3,5545100,76.56
1626,78.16,78.37,77,77.19,5563700,77.59
1627,77.15,77.84,76.94,77.1,4514900,76.82
1628,77.04,77.52,76.8,77.15,3440900,78.02
1629,77.32,77.6,76.32,76.63,5588600,77.77
1630,76.53,76.6,76.06,76.56,4385200,78.09
1631,76.89,77.8,76.56,77.59,5376300,76.42
1632,77.7,77.93,76.79,76.82,7898200,76.67
1633,77.54,78.27,77.27,78.02,3177300,76.47
1634,78,78.39,77.52,77.77,4007200,75.48
1635,77.59,78.53,77.57,78.09,4300600,74.24
1636,78.09,78.09,76.12,76.42,6630700,73.57
1637,76.18,76.83,75.87,76.67,7132000,73.7
1638,76.25,76.6499,75.44,76.47,6045600,74.26
1639,76.07,76.3,74.82,75.48,8288600,76.07
1640,75.01,75.28,73.83,74.24,8716000,75.48
1641,74.24,74.3,73.37,73.57,6932800,74.86
1642,73.35,73.94,73.2,73.7,5966100,75.99
1643,73.7,74.42,72.73,74.26,7761300,75.89
1644,76,77.06,76,76.07,12812600,75.83
1645,75.73,75.88,75.2,75.48,12046200,76.15
1646,75.49,75.5,74.5,74.86,8097400,76.96
1647,74.92,76.15,74.92,75.99,5271900,77.41
1648,75.99,76.41,75.31,75.89,5510900,76.14
1649,75.48,76.3,75.36,75.83,3848100,76.32
1650,75.83,77.29,75.75,76.15,6364800,76.33
1651,76.38,77.3,76.26,76.96,4141100,75.91
1652,76.44,77.5,76.15,77.41,5168300,75.52
1653,76.65,77.38,75.75,76.14,4112600,76.26
1654,76.21,76.93,76.2,76.32,3278600,75.39
1655,76,76.73,74.9,76.33,2754600,75.74
1656,76.65,76.77,75.32,75.91,4972000,75.48
1657,75.63,76.2,75.28,75.52,3830300,76.68
1658,75.63,76.26,75.33,76.26,3794700,77.08
1659,75.56,76.28,75.39,75.39,4431400,79.09
1660,75.2,76.08,75.05,75.74,3130600,79.37
1661,75.34,75.78,75.2,75.48,3619600,79.9
1662,76.05,77.49,75.6,76.68,4970500,79.28
1663,76.9,77.14,76.31,77.08,5965400,78.95
1664,77.48,79.28,77.35,79.09,6960600,78.67
1665,78.93,79.56,78.53,79.37,5501700,79.38
1666,79.38,79.97,78.63,79.9,5329600,79.88
1667,79.51,79.88,78.87,79.28,3584300,80.32
1668,79.28,79.55,78.61,78.95,4036200,81.4
1669,78.95,79.47,78.42,78.67,3322200,81.22
1670,78.9,79.5,78.87,79.38,3385200,80.97
1671,79.2,80,79.14,79.88,3367200,81.41
1672,79.91,80.47,79.76,80.32,4894700,80.85
1673,80.06,81.48,80.06,81.4,5180800,80.28
1674,81.26,81.68,80.84,81.22,4419700,79.4
1675,81.3,81.5,80.78,80.97,3703600,80.66
1676,81.13,81.57,80.81,81.41,3292700,80.93
1677,81.19,81.54,80.6,80.85,3885000,82.28
1678,80.29,80.69,80.17,80.28,3716500,82.21
1679,79.9,80.38,79.31,79.4,3902900,82.47
1680,79.6,80.86,79.35,80.66,4489600,82.94
1681,80.6,81.2,80.25,80.93,4160100,82.24
1682,81.14,82.5,81.06,82.28,5213700,81.87
1683,82.25,82.7,81.84,82.21,4835800,83.42
1684,81.9,83,81.74,82.47,4202700,81.61
1685,83.21,83.59,82.79,82.94,8159200,81.21
1686,82.56,83.21,82.17,82.24,4416200,82
1687,81.97,82.09,81.42,81.87,5078300,82.5
1688,82.37,83.79,82.2,83.42,7363700,82.09
1689,82.61,83.25,81.35,81.61,8825400,81.99
1690,81.75,82.12,81.01,81.21,4267300,81.94
1691,81.65,82.28,81.28,82,5528500,81.87
1692,81.9,82.66,81.7,82.5,4707200,81.65
1693,82,82.67,81.71,82.09,5880500,83.1
1694,81.85,82.35,81.72,81.99,4588900,82.92
1695,81.9,82.79,81.77,81.94,4684500,83.14
1696,81.76,82.47,81.58,81.87,4447500,84
