,preCloseIndex,openIndex,lowestIndex,highestIndex,closeIndex,turnoverVol,label
604,1074.0300300000001,1075.51001,1065.58997,1090.75,1067.94995,4521050000,1102.82996
605,1067.94995,1074.27002,1074.27002,1103.52002,1103.06006,5698460000,1064.88
606,1103.06006,1102.58997,1084.7800300000001,1102.58997,1089.41003,4871210000,1050.4699699999999
607,1089.41003,1087.30005,1069.89001,1094.77002,1070.70996,5271480000,1062.0
608,1070.70996,1073.01001,1072.0300300000001,1098.56006,1098.38,5026360000,1055.68994
609,1098.38,1098.81995,1091.81006,1105.67004,1102.82996,4995970000,1086.83997
610,1102.82996,1098.43005,1060.5,1098.43005,1064.88,6180580000,1091.5999800000002
611,1064.88,1065.83997,1049.85999,1071.35999,1050.4699699999999,5467560000,1089.63
612,1050.4699699999999,1050.81006,1042.17004,1063.1500199999998,1062.0,6192750000,1115.22998
613,1062.0,1062.75,1052.25,1077.73999,1055.68994,5983200000,1114.60999
614,1055.68994,1058.77002,1058.77002,1087.8499800000002,1086.83997,5144780000,1116.04004
615,1086.83997,1082.6500199999998,1077.12,1092.25,1091.5999800000002,4059280000,1117.51001
616,1091.5999800000002,1095.0,1089.0300300000001,1105.91003,1089.63,4425830000,1113.19995
617,1089.63,1091.20996,1091.20996,1115.58997,1115.22998,4644490000,1095.31006
618,1115.22998,1114.02002,1107.13,1118.73999,1114.60999,5002600000,1092.04004
619,1114.60999,1115.97998,1105.87,1117.7199699999999,1116.04004,4557760000,1073.68994
620,1116.04004,1116.16003,1113.93005,1121.01001,1117.51001,4555360000,1076.76001
621,1117.51001,1122.79004,1108.23999,1131.22998,1113.19995,4514360000,1074.56995
622,1113.19995,1113.9000199999998,1094.18005,1118.5,1095.31006,4514380000,1041.23999
623,1095.31006,1095.56995,1085.31006,1099.64001,1092.04004,4526150000,1030.70996
624,1092.04004,1090.93005,1071.5999800000002,1090.93005,1073.68994,4814830000,1027.37
625,1073.68994,1075.0999800000002,1067.89001,1083.56006,1076.76001,5128840000,1022.5800199999999
626,1076.76001,1077.5,1071.44995,1082.5999800000002,1074.56995,3896410000,1028.06006
627,1074.56995,1071.0999800000002,1035.18005,1071.0999800000002,1041.23999,6136700000,1060.27002
628,1041.23999,1040.56006,1028.32996,1048.07996,1030.70996,5067080000,1070.25
629,1030.70996,1031.0999800000002,1010.9099699999999,1033.57996,1027.37,6435770000,1077.95996
630,1027.37,1027.6500199999998,1015.9299900000001,1032.94995,1022.5800199999999,3968500000,1078.75
631,1022.5800199999999,1028.08997,1018.3499800000001,1042.5,1028.06006,4691240000,1095.33997
632,1028.06006,1028.54004,1028.54004,1060.89001,1060.27002,4931220000,1095.17004
633,1060.27002,1062.92004,1058.23999,1071.25,1070.25,4548460000,1096.47998
634,1070.25,1070.5,1068.0999800000002,1078.16003,1077.95996,3506570000,1064.88
635,1077.95996,1077.22998,1070.44995,1080.7800300000001,1078.75,3426990000,1071.25
636,1078.75,1080.6500199999998,1080.6500199999998,1099.45996,1095.33997,4640460000,1083.47998
637,1095.33997,1095.60999,1087.68005,1099.07996,1095.17004,4521050000,1069.58997
638,1095.17004,1094.45996,1080.5300300000001,1098.66003,1096.47998,4552470000,1093.67004
639,1096.47998,1093.8499800000002,1063.31995,1093.8499800000002,1064.88,5297350000,1102.66003
640,1064.88,1066.8499800000002,1061.10999,1074.69995,1071.25,4089500000,1115.01001
641,1071.25,1064.5300300000001,1056.88,1083.93994,1083.47998,4713280000,1113.83997
642,1083.47998,1086.67004,1065.25,1088.95996,1069.58997,4747180000,1106.13
643,1069.58997,1072.14001,1072.14001,1097.5,1093.67004,4826900000,1101.5300300000001
644,1093.67004,1092.17004,1087.88,1103.72998,1102.66003,4524570000,1101.5999800000002
645,1102.66003,1102.89001,1101.30005,1115.01001,1115.01001,4009650000,1125.85999
646,1115.01001,1117.35999,1109.7800300000001,1120.94995,1113.83997,4725690000,1120.45996
647,1113.83997,1112.83997,1103.10999,1114.66003,1106.13,4002390000,1127.23999
648,1106.13,1108.06995,1092.81995,1115.9000199999998,1101.5300300000001,4612420000,1125.81006
649,1101.5300300000001,1098.43994,1088.01001,1106.43994,1101.5999800000002,4006450000,1121.64001
650,1101.5999800000002,1107.5300300000001,1107.5300300000001,1127.30005,1125.85999,4144180000,1127.79004
651,1125.85999,1125.33997,1116.76001,1125.43994,1120.45996,4071820000,1121.06006
652,1120.45996,1121.06006,1119.45996,1128.75,1127.23999,4057850000,1089.4699699999999
653,1127.23999,1125.7800300000001,1118.81006,1126.56006,1125.81006,3685560000,1083.60999
654,1125.81006,1122.06995,1107.17004,1123.06006,1121.64001,3857890000,1079.25
655,1121.64001,1122.80005,1120.91003,1129.23999,1127.79004,3979360000,1079.38
656,1127.79004,1122.92004,1111.57996,1127.16003,1121.06006,3979360000,1092.54004
657,1121.06006,1116.89001,1088.55005,1116.89001,1089.4699699999999,4511860000,1094.16003
658,1089.4699699999999,1081.47998,1076.68994,1086.7199699999999,1083.60999,4521050000,1075.63
659,1083.60999,1082.2199699999999,1079.0,1086.25,1079.25,3328890000,1071.68994
660,1079.25,1077.48999,1069.48999,1082.62,1079.38,3142450000,1067.35999
661,1079.38,1081.16003,1081.16003,1100.14001,1092.54004,3968210000,1051.87
662,1092.54004,1092.07996,1085.76001,1099.77002,1094.16003,3724260000,1055.32996
663,1094.16003,1092.43994,1070.66003,1092.43994,1075.63,4290540000,1047.2199699999999
664,1075.63,1075.63,1063.91003,1075.63,1071.68994,3761570000,1064.58997
665,1071.68994,1073.35999,1067.07996,1081.57996,1067.35999,3210950000,1048.92004
666,1067.35999,1063.19995,1046.68005,1063.19995,1051.87,4436330000,1049.32996
667,1051.87,1048.97998,1039.82996,1059.38,1055.32996,4360190000,1080.29004
668,1055.32996,1056.2800300000001,1045.4000199999998,1061.44995,1047.2199699999999,3646710000,1090.0999800000002
669,1047.2199699999999,1049.27002,1039.69995,1065.20996,1064.58997,4102460000,1104.51001
670,1064.58997,1062.9000199999998,1048.79004,1064.4000199999998,1048.92004,2917990000,1091.83997
671,1048.92004,1046.88,1040.88,1055.14001,1049.32996,4038770000,1098.87
672,1049.32996,1049.7199699999999,1049.7199699999999,1081.30005,1080.29004,4396880000,1104.18005
673,1080.29004,1080.66003,1080.39001,1090.0999800000002,1090.0999800000002,3704210000,1109.55005
674,1090.0999800000002,1093.60999,1093.60999,1105.0999800000002,1104.51001,3534500000,1121.9000199999998
675,1104.51001,1102.5999800000002,1091.1500199999998,1102.5999800000002,1091.83997,3107380000,1121.0999800000002
676,1091.83997,1092.35999,1092.35999,1103.26001,1098.87,3224640000,1125.06995
677,1098.87,1101.1500199999998,1101.1500199999998,1110.27002,1104.18005,3387770000,1124.66003
678,1104.18005,1104.56995,1103.92004,1110.88,1109.55005,3061160000,1125.58997
679,1109.55005,1113.38,1113.38,1123.87,1121.9000199999998,4521050000,1142.70996
680,1121.9000199999998,1121.16003,1115.57996,1127.35999,1121.0999800000002,4521050000,1139.7800300000001
681,1121.0999800000002,1119.43005,1114.63,1126.45996,1125.06995,3369840000,1134.2800300000001
682,1125.06995,1123.89001,1118.88,1125.43994,1124.66003,3364080000,1124.82996
683,1124.66003,1126.39001,1122.43005,1131.4699699999999,1125.58997,4086140000,1148.67004
684,1125.58997,1126.56995,1126.56995,1144.85999,1142.70996,3364080000,1142.16003
685,1142.70996,1142.81995,1136.2199699999999,1148.58997,1139.7800300000001,4175660000,1147.69995
686,1139.7800300000001,1139.48999,1131.57996,1144.38,1134.2800300000001,3911070000,1144.72998
687,1134.2800300000001,1131.0999800000002,1122.79004,1136.77002,1124.82996,3847850000,1141.19995
688,1124.82996,1131.68994,1131.68994,1148.9000199999998,1148.67004,4123950000,1146.23999
689,1148.67004,1148.64001,1142.0,1149.92004,1142.16003,3587860000,1137.0300300000001
690,1142.16003,1142.31006,1132.08997,1150.0,1147.69995,4025840000,1160.75
691,1147.69995,1146.75,1140.26001,1148.63,1144.72998,3990280000,1159.9699699999999
692,1144.72998,1145.9699699999999,1136.07996,1157.16003,1141.19995,4284160000,1158.06006
693,1141.19995,1143.48999,1139.42004,1150.30005,1146.23999,4298910000,1165.1500199999998
694,1146.23999,1144.95996,1131.87,1148.16003,1137.0300300000001,3604110000,1165.31995
695,1137.0300300000001,1140.68005,1140.68005,1162.76001,1160.75,4068840000,1169.77002
696,1160.75,1159.81006,1154.8499800000002,1162.32996,1159.9699699999999,4073160000,1178.0999800000002
697,1159.9699699999999,1161.56995,1151.41003,1163.87,1158.06006,3910550000,1173.81006
698,1158.06006,1158.35999,1155.57996,1167.72998,1165.1500199999998,3871420000,1176.18994
699,1165.1500199999998,1165.31995,1162.02002,1168.68005,1165.31995,2505900000,1184.70996
700,1165.31995,1164.2800300000001,1155.70996,1172.57996,1169.77002,4076170000,1165.9000199999998
701,1169.77002,1171.31995,1171.31995,1184.38,1178.0999800000002,4969410000,1178.17004
702,1178.0999800000002,1177.81995,1166.70996,1178.89001,1173.81006,4969410000,1180.26001
703,1173.81006,1177.4699699999999,1167.12,1181.19995,1176.18994,5724910000,1183.07996
704,1176.18994,1176.82996,1174.55005,1185.5300300000001,1184.70996,4450050000,1185.62
705,1184.70996,1178.64001,1159.70996,1178.64001,1165.9000199999998,5600120000,1185.64001
706,1165.9000199999998,1166.73999,1166.73999,1182.93994,1178.17004,5027880000,1182.44995
707,1178.17004,1179.81995,1171.17004,1189.43005,1180.26001,4625470000,1183.7800300000001
708,1180.26001,1180.52002,1178.98999,1183.93005,1183.07996,3177890000,1183.26001
709,1183.07996,1184.73999,1184.73999,1196.14001,1185.62,4221380000,1184.38
710,1185.62,1184.88,1177.7199699999999,1187.10999,1185.64001,4203680000,1193.56995
711,1185.64001,1183.83997,1171.69995,1183.83997,1182.44995,4335670000,1197.95996
712,1182.44995,1184.4699699999999,1177.0999800000002,1189.5300300000001,1183.7800300000001,4283460000,1221.06006
713,1183.7800300000001,1183.87,1179.69995,1185.45996,1183.26001,3537880000,1225.8499800000002
714,1183.26001,1185.70996,1177.6500199999998,1195.81006,1184.38,4129180000,1223.25
715,1184.38,1187.85999,1187.85999,1195.88,1193.56995,3866200000,1213.4000199999998
716,1193.56995,1193.79004,1183.56006,1198.30005,1197.95996,4665480000,1218.70996
717,1197.95996,1198.33997,1198.33997,1221.25,1221.06006,5695470000,1213.54004
718,1221.06006,1221.19995,1220.29004,1227.07996,1225.8499800000002,5637460000,1199.20996
719,1225.8499800000002,1223.23999,1217.55005,1224.56995,1223.25,3937230000,1197.75
720,1223.25,1223.58997,1208.93994,1226.83997,1213.4000199999998,4848040000,1178.33997
721,1213.4000199999998,1213.14001,1204.32996,1218.75,1218.70996,4561300000,1178.58997
722,1218.70996,1213.04004,1204.48999,1215.44995,1213.54004,3931120000,1196.68994
723,1213.54004,1209.06995,1194.07996,1210.5,1199.20996,4213620000,1199.72998
724,1199.20996,1200.43994,1197.1500199999998,1207.43005,1197.75,3503370000,1197.83997
725,1197.75,1194.79004,1173.0,1194.79004,1178.33997,5116380000,1180.72998
726,1178.33997,1178.32996,1175.81995,1183.56006,1178.58997,3904780000,1198.3499800000002
727,1178.58997,1183.75,1183.75,1200.29004,1196.68994,4687260000,1189.4000199999998
728,1196.68994,1196.12,1189.43994,1199.9699699999999,1199.72998,3675390000,1187.76001
729,1199.72998,1198.06995,1184.57996,1198.93994,1197.83997,3689500000,1180.55005
730,1197.83997,1192.51001,1176.91003,1192.51001,1180.72998,4133070000,1206.06995
731,1180.72998,1183.69995,1183.69995,1198.62,1198.3499800000002,3384250000,1221.5300300000001
732,1198.3499800000002,1194.16003,1186.93005,1194.16003,1189.4000199999998,1613820000,1224.70996
733,1189.4000199999998,1189.07996,1173.64001,1190.33997,1187.76001,3673450000,1223.12
734,1187.76001,1182.95996,1174.14001,1187.4000199999998,1180.55005,4284700000,1223.75
735,1180.55005,1186.5999800000002,1186.5999800000002,1207.60999,1206.06995,4548110000,1228.2800300000001
736,1206.06995,1206.81006,1206.81006,1221.89001,1221.5300300000001,4970800000,1233.0
737,1221.5300300000001,1219.93005,1216.81995,1225.56995,1224.70996,3735780000,1240.4000199999998
738,1224.70996,1223.87,1220.67004,1225.80005,1223.12,3527370000,1240.45996
739,1223.12,1227.25,1223.25,1235.05005,1223.75,6970630000,1241.58997
740,1223.75,1225.02002,1219.5,1228.93005,1228.2800300000001,4607590000,1235.22998
741,1228.2800300000001,1230.14001,1226.8499800000002,1234.70996,1233.0,4522510000,1242.87
742,1233.0,1233.8499800000002,1232.57996,1240.4000199999998,1240.4000199999998,4547310000,1243.91003
743,1240.4000199999998,1242.52002,1240.33997,1246.72998,1240.45996,4361240000,1247.07996
744,1240.45996,1241.83997,1238.17004,1246.58997,1241.58997,4132350000,1254.5999800000002
745,1241.58997,1241.57996,1234.01001,1244.25,1235.22998,4407340000,1258.83997
746,1235.22998,1236.33997,1232.8499800000002,1243.75,1242.87,4736820000,1256.77002
747,1242.87,1243.63,1239.87,1245.81006,1243.91003,4632470000,1257.54004
748,1243.91003,1245.76001,1241.51001,1250.19995,1247.07996,3548140000,1258.51001
749,1247.07996,1249.43005,1249.43005,1255.81995,1254.5999800000002,3479670000,1259.7800300000001
750,1254.5999800000002,1254.93994,1254.93994,1259.39001,1258.83997,1285590000,1257.88
751,1258.83997,1257.5300300000001,1254.05005,1258.58997,1256.77002,2515020000,1257.64001
752,1256.77002,1254.66003,1251.47998,1258.43005,1257.54004,1992470000,1271.87
753,1257.54004,1259.0999800000002,1256.2199699999999,1259.9000199999998,1258.51001,2478450000,1270.19995
754,1258.51001,1258.7800300000001,1258.7800300000001,1262.5999800000002,1259.7800300000001,2214380000,1276.56006
755,1259.7800300000001,1259.43994,1256.31995,1261.08997,1257.88,1970720000,1273.8499800000002
756,1257.88,1256.76001,1254.18994,1259.33997,1257.64001,1799770000,1271.5
757,1257.64001,1257.62,1257.62,1276.17004,1271.87,4286670000,1269.75
758,1271.87,1272.94995,1262.66003,1274.12,1270.19995,4796420000,1274.47998
759,1270.19995,1268.7800300000001,1265.35999,1277.63,1276.56006,4764920000,1285.95996
760,1276.56006,1276.29004,1270.43005,1278.17004,1273.8499800000002,4844100000,1283.76001
761,1273.8499800000002,1274.41003,1261.69995,1276.82996,1271.5,4963110000,1293.23999
762,1271.5,1270.83997,1262.18005,1271.52002,1269.75,4036450000,1295.02002
763,1269.75,1272.57996,1269.62,1277.25,1274.47998,4050750000,1281.92004
764,1274.47998,1275.6500199999998,1275.6500199999998,1286.87,1285.95996,4226940000,1280.26001
765,1285.95996,1285.7800300000001,1280.4699699999999,1286.69995,1283.76001,4310840000,1283.3499800000002
766,1283.76001,1282.9000199999998,1281.23999,1293.23999,1293.23999,4661590000,1290.83997
767,1293.23999,1293.2199699999999,1290.16003,1296.06006,1295.02002,5284990000,1291.18005
768,1295.02002,1294.52002,1278.92004,1294.5999800000002,1281.92004,4743710000,1296.63
769,1281.92004,1280.8499800000002,1271.26001,1283.3499800000002,1280.26001,4935320000,1299.54004
770,1280.26001,1283.63,1282.06995,1291.20996,1283.3499800000002,4935320000,1276.33997
771,1283.3499800000002,1283.29004,1282.4699699999999,1291.93005,1290.83997,3902470000,1286.12
772,1290.83997,1288.17004,1281.06995,1291.26001,1291.18005,4595380000,1307.58997
773,1291.18005,1291.9699699999999,1291.9699699999999,1299.73999,1296.63,4730980000,1304.0300300000001
774,1296.63,1297.51001,1294.41003,1301.29004,1299.54004,4309190000,1307.0999800000002
775,1299.54004,1299.63,1275.0999800000002,1302.67004,1276.33997,5618630000,1310.87
776,1276.33997,1276.5,1276.5,1287.17004,1286.12,4167160000,1319.05005
777,1286.12,1289.14001,1289.14001,1308.85999,1307.58997,5164500000,1324.56995
778,1307.58997,1305.91003,1302.62,1307.60999,1304.0300300000001,4098260000,1320.88
779,1304.0300300000001,1302.77002,1294.82996,1308.5999800000002,1307.0999800000002,4370990000,1321.87
780,1307.0999800000002,1307.01001,1301.67004,1311.0,1310.87,3925950000,1329.1500199999998
781,1310.87,1311.8499800000002,1311.8499800000002,1322.8499800000002,1319.05005,3902270000,1332.31995
782,1319.05005,1318.76001,1316.0300300000001,1324.87,1324.56995,3881530000,1328.01001
783,1324.56995,1322.47998,1314.89001,1324.54004,1320.88,3922240000,1336.31995
784,1320.88,1318.13,1311.73999,1322.7800300000001,1321.87,4184610000,1340.43005
785,1321.87,1318.66003,1316.07996,1330.79004,1329.1500199999998,4219300000,1343.01001
786,1329.1500199999998,1328.72998,1326.9000199999998,1332.95996,1332.31995,3567040000,1315.43994
787,1332.31995,1330.43005,1324.60999,1330.43005,1328.01001,3926860000,1307.4000199999998
788,1328.01001,1329.51001,1329.51001,1337.60999,1336.31995,1966450000,1306.0999800000002
789,1336.31995,1334.37,1331.0,1341.5,1340.43005,1966450000,1319.88
790,1340.43005,1340.38,1338.12,1344.06995,1343.01001,1162310000,1327.2199699999999
791,1343.01001,1338.91003,1312.32996,1338.91003,1315.43994,1322780000,1306.32996
792,1315.43994,1315.43994,1299.55005,1317.91003,1307.4000199999998,1330340000,1308.43994
793,1307.4000199999998,1307.08997,1294.26001,1310.91003,1306.0999800000002,1222900000,1330.9699699999999
794,1306.0999800000002,1307.33997,1307.33997,1320.60999,1319.88,3836030000,1321.1500199999998
795,1319.88,1321.60999,1320.55005,1329.38,1327.2199699999999,1252850000,1310.13
796,1327.2199699999999,1328.64001,1306.14001,1332.08997,1306.32996,1180420000,1321.81995
797,1306.32996,1305.4699699999999,1302.57996,1314.18994,1308.43994,1025000000,1320.02002
798,1308.43994,1312.37,1312.37,1332.2800300000001,1330.9699699999999,4340470000,1295.10999
799,1330.9699699999999,1330.72998,1312.58997,1331.07996,1321.1500199999998,4223740000,1304.2800300000001
800,1321.1500199999998,1322.7199699999999,1303.98999,1327.68005,1310.13,3964730000,1296.39001
801,1310.13,1311.05005,1306.85999,1325.73999,1321.81995,4531420000,1281.87
802,1321.81995,1319.92004,1312.27002,1323.20996,1320.02002,3709520000,1256.88
803,1320.02002,1315.7199699999999,1294.20996,1315.7199699999999,1295.10999,4723020000,1273.7199699999999
804,1295.10999,1293.43005,1291.98999,1308.3499800000002,1304.2800300000001,3740400000,1279.20996
805,1304.2800300000001,1301.18994,1286.37,1301.18994,1296.39001,4050370000,1298.38
806,1296.39001,1288.45996,1261.12,1288.45996,1281.87,5201400000,1293.77002
807,1281.87,1279.45996,1249.05005,1280.91003,1256.88,5833000000,1297.54004
808,1256.88,1261.60999,1261.60999,1278.88,1273.7199699999999,4134950000,1309.66003
809,1273.7199699999999,1276.70996,1276.18005,1288.88,1279.20996,4685500000,1313.80005
810,1279.20996,1281.6500199999998,1281.6500199999998,1300.57996,1298.38,4223730000,1310.18994
811,1298.38,1298.29004,1292.69995,1299.3499800000002,1293.77002,3576550000,1319.43994
812,1293.77002,1292.18994,1284.05005,1300.51001,1297.54004,3842350000,1328.26001
813,1297.54004,1300.60999,1297.73999,1311.33997,1309.66003,4223740000,1325.82996
814,1309.66003,1311.80005,1310.1500199999998,1319.18005,1313.80005,4223740000,1332.41003
815,1313.80005,1315.44995,1310.18994,1319.73999,1310.18994,3215170000,1332.87
816,1310.18994,1309.37,1305.26001,1319.44995,1319.43994,3482580000,1332.63
817,1319.43994,1321.89001,1321.89001,1331.73999,1328.26001,3809570000,1335.54004
818,1328.26001,1327.43994,1325.0300300000001,1329.77002,1325.82996,3566270000,1333.51001
819,1325.82996,1329.47998,1328.89001,1337.8499800000002,1332.41003,4223740000,1328.17004
820,1332.41003,1333.56006,1329.0999800000002,1336.73999,1332.87,4223740000,1324.45996
821,1332.87,1332.0300300000001,1330.0300300000001,1338.20996,1332.63,3852280000,1314.16003
822,1332.63,1335.93994,1331.08997,1339.38,1335.54004,4223740000,1314.41003
823,1335.54004,1334.81995,1326.56006,1338.80005,1333.51001,4005600000,1314.52002
824,1333.51001,1336.16003,1322.93994,1339.45996,1328.17004,3582810000,1319.68005
825,1328.17004,1329.01001,1321.06006,1333.77002,1324.45996,3478970000,1305.14001
826,1324.45996,1321.95996,1309.51001,1321.95996,1314.16003,4275490000,1312.62
827,1314.16003,1314.0300300000001,1309.18994,1321.3499800000002,1314.41003,3850860000,1330.35999
828,1314.41003,1311.13,1302.42004,1316.79004,1314.52002,3872630000,1337.38
829,1314.52002,1314.54004,1313.68005,1322.88,1319.68005,4223740000,1335.25
830,1319.68005,1313.3499800000002,1294.69995,1313.3499800000002,1305.14001,4223740000,1347.23999
831,1305.14001,1305.98999,1303.9699699999999,1312.69995,1312.62,3886300000,1355.66003
832,1312.62,1319.12,1319.12,1332.66003,1330.35999,4236280000,1360.47998
833,1330.35999,1333.22998,1332.82996,1337.48999,1337.38,3587240000,1363.60999
834,1337.38,1337.14001,1331.4699699999999,1337.55005,1335.25,2142130000,1361.2199699999999
835,1335.25,1336.75,1336.75,1349.55005,1347.23999,3908060000,1356.62
836,1347.23999,1348.43005,1344.25,1357.48999,1355.66003,4051570000,1347.31995
837,1355.66003,1353.85999,1353.5999800000002,1361.70996,1360.47998,4036820000,1335.0999800000002
838,1360.47998,1360.14001,1358.68994,1364.56006,1363.60999,3479070000,1340.19995
839,1363.60999,1365.20996,1358.58997,1370.57996,1361.2199699999999,3846250000,1346.29004
840,1361.2199699999999,1359.76001,1349.52002,1360.83997,1356.62,4223740000,1357.16003
841,1356.62,1355.9000199999998,1341.5,1355.9000199999998,1347.31995,4223740000,1342.07996
842,1347.31995,1344.16003,1329.17004,1348.0,1335.0999800000002,3846250000,1348.6500199999998
843,1335.0999800000002,1340.23999,1335.57996,1354.35999,1340.19995,4223740000,1337.77002
844,1340.19995,1340.19995,1338.64001,1349.43994,1346.29004,4265250000,1329.4699699999999
845,1346.29004,1348.33997,1348.33997,1359.43994,1357.16003,4223740000,1328.97998
846,1357.16003,1354.51001,1336.35999,1354.51001,1342.07996,3846250000,1340.68005
847,1342.07996,1339.39001,1332.0300300000001,1351.05005,1348.6500199999998,3777210000,1343.5999800000002
848,1348.6500199999998,1348.68994,1333.35999,1350.4699699999999,1337.77002,3426660000,1333.27002
849,1337.77002,1334.77002,1327.31995,1343.32996,1329.4699699999999,3846250000,1317.37
850,1329.4699699999999,1326.0999800000002,1318.51001,1330.42004,1328.97998,4053970000,1316.2800300000001
851,1328.97998,1328.54004,1326.58997,1341.81995,1340.68005,3922030000,1320.4699699999999
852,1340.68005,1342.4000199999998,1336.35999,1346.81995,1343.5999800000002,3626110000,1325.68994
853,1343.5999800000002,1342.0,1330.67004,1342.0,1333.27002,4066020000,1331.0999800000002
854,1333.27002,1333.06995,1312.88,1333.06995,1317.37,3255580000,1345.19995
855,1317.37,1317.69995,1313.87,1323.7199699999999,1316.2800300000001,3846250000,1314.55005
856,1316.2800300000001,1316.35999,1311.80005,1325.85999,1320.4699699999999,4109670000,1312.93994
857,1320.4699699999999,1320.64001,1314.41003,1328.51001,1325.68994,3259470000,1300.16003
858,1325.68994,1325.68994,1325.68994,1334.62,1331.0999800000002,3124560000,1286.17004
859,1331.0999800000002,1331.0999800000002,1331.0999800000002,1345.19995,1345.19995,4696240000,1284.93994
860,1345.19995,1345.19995,1313.70996,1345.19995,1314.55005,4241090000,1279.56006
861,1314.55005,1314.55005,1305.60999,1318.0300300000001,1312.93994,3762170000,1289.0
862,1312.93994,1312.93994,1297.9000199999998,1312.93994,1300.16003,3505030000,1270.97998
863,1300.16003,1300.26001,1284.7199699999999,1300.26001,1286.17004,3555980000,1271.82996
864,1286.17004,1286.31006,1284.73999,1296.2199699999999,1284.93994,3846250000,1287.87
865,1284.93994,1284.63,1277.42004,1287.04004,1279.56006,3970810000,1265.42004
866,1279.56006,1279.63,1279.63,1294.54004,1289.0,3332510000,1267.64001
867,1289.0,1288.5999800000002,1268.2800300000001,1288.5999800000002,1270.97998,3846250000,1271.5
868,1270.97998,1271.31006,1265.64001,1277.04004,1271.82996,4132520000,1278.35999
869,1271.82996,1272.2199699999999,1272.2199699999999,1292.5,1287.87,3500280000,1295.52002
870,1287.87,1287.87,1261.9000199999998,1287.87,1265.42004,4070500000,1287.14001
871,1265.42004,1265.5300300000001,1258.06995,1274.10999,1267.64001,3846250000,1283.5
872,1267.64001,1268.57996,1267.4000199999998,1279.81995,1271.5,4916460000,1268.44995
873,1271.5,1271.5,1267.56006,1280.42004,1278.35999,3464660000,1280.0999800000002
874,1278.35999,1278.4000199999998,1278.4000199999998,1297.62,1295.52002,4056150000,1296.67004
875,1295.52002,1295.47998,1286.79004,1298.60999,1287.14001,3718420000,1307.41003
876,1287.14001,1286.5999800000002,1262.87,1286.5999800000002,1283.5,4983450000,1320.64001
877,1283.5,1283.04004,1267.23999,1283.93005,1268.44995,3665340000,1339.67004
878,1268.44995,1268.43994,1267.5300300000001,1284.91003,1280.0999800000002,3479070000,1337.88
879,1280.0999800000002,1280.20996,1280.20996,1296.80005,1296.67004,3681500000,1339.2199699999999
880,1296.67004,1296.8499800000002,1296.8499800000002,1309.20996,1307.41003,4347540000,1353.2199699999999
881,1307.41003,1307.64001,1307.64001,1321.9699699999999,1320.64001,4200500000,1343.80005
882,1320.64001,1320.64001,1318.18005,1341.01001,1339.67004,3796930000,1319.48999
883,1339.67004,1339.58997,1334.30005,1340.89001,1337.88,3722320000,1313.64001
884,1337.88,1337.56006,1330.92004,1340.93994,1339.2199699999999,3564190000,1317.7199699999999
885,1339.2199699999999,1339.62,1339.62,1356.47998,1353.2199699999999,4069530000,1308.87
886,1353.2199699999999,1352.39001,1333.70996,1352.39001,1343.80005,3594360000,1316.14001
887,1343.80005,1343.31006,1316.42004,1343.31006,1319.48999,3879130000,1305.43994
888,1319.48999,1319.60999,1313.32996,1327.17004,1313.64001,4227890000,1326.72998
889,1313.64001,1314.44995,1314.44995,1331.47998,1317.7199699999999,4060080000,1325.83997
890,1317.7199699999999,1317.73999,1306.51001,1326.88,1308.87,4358570000,1343.80005
891,1308.87,1308.87,1307.52002,1317.69995,1316.14001,4242760000,1345.02002
892,1316.14001,1315.93994,1295.92004,1315.93994,1305.43994,4118160000,1337.43005
893,1305.43994,1307.06995,1307.06995,1328.14001,1326.72998,4304600000,1331.93994
894,1326.72998,1328.66003,1323.6500199999998,1330.43005,1325.83997,3767420000,1304.89001
895,1325.83997,1325.6500199999998,1325.6500199999998,1347.0,1343.80005,4837430000,1300.67004
896,1343.80005,1343.80005,1336.94995,1346.0999800000002,1345.02002,3522830000,1292.2800300000001
897,1345.02002,1344.31995,1331.08997,1344.31995,1337.43005,3536890000,1286.93994
898,1337.43005,1337.39001,1329.58997,1338.51001,1331.93994,4007050000,1254.05005
899,1331.93994,1331.91003,1303.48999,1331.91003,1304.89001,3479040000,1260.33997
900,1304.89001,1304.83997,1299.16003,1316.31995,1300.67004,4951800000,1200.06995
901,1300.67004,1300.12,1282.85999,1304.16003,1292.2800300000001,5061190000,1199.38
902,1292.2800300000001,1292.58997,1274.72998,1307.38,1286.93994,4967390000,1119.45996
903,1286.93994,1286.56006,1254.0300300000001,1286.56006,1254.05005,5206290000,1172.5300300000001
904,1254.05005,1254.25,1234.56006,1261.19995,1260.33997,6446940000,1120.76001
905,1260.33997,1260.22998,1199.54004,1260.22998,1200.06995,4266530000,1172.64001
906,1200.06995,1200.2800300000001,1168.08997,1218.10999,1199.38,5454590000,1178.81006
907,1199.38,1198.47998,1119.2800300000001,1198.47998,1119.45996,2615150000,1204.48999
908,1119.45996,1120.22998,1101.54004,1172.88,1172.5300300000001,2366660000,1192.76001
909,1172.5300300000001,1171.77002,1118.01001,1171.77002,1120.76001,5018070000,1193.89001
910,1120.76001,1121.30005,1121.30005,1186.29004,1172.64001,3685050000,1140.6500199999998
911,1172.64001,1172.87,1170.73999,1189.04004,1178.81006,5640380000,1123.5300300000001
